"","source.type","pucid","form","variable","dtxsid","product.id","pr.chem","dist.type","par1","par2","par3","par4","l.trunc","u.trunc","resamp"
"220","product","AC.0100.010","liquid","f.chemical","DTXSID6020359",5,1,"uniform",0,0.01,NA,NA,NA,NA,NA
"221","product","AC.0100.010","liquid","f.chemical","DTXSID6020359",6,1,"uniform",0,0.01,NA,NA,NA,NA,NA
"222","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",1,1,"uniform",0.6,0.7,NA,NA,NA,NA,NA
"223","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"224","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",3,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"225","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",4,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"226","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",5,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"227","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",6,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"228","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",7,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"229","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",8,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"230","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",9,1,"uniform",0.75,1,NA,NA,NA,NA,NA
"231","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",10,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"232","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",11,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"233","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",12,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"234","product","AC.0100.010","liquid","f.chemical","DTXSID6026296",13,1,"uniform",0.4,0.6,NA,NA,NA,NA,NA
"235","product","AC.0100.010","liquid","f.chemical","DTXSID6027686",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"236","product","AC.0100.010","liquid","f.chemical","DTXSID6027686",2,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"237","product","AC.0100.010","liquid","f.chemical","DTXSID6027686",3,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"238","product","AC.0100.010","liquid","f.chemical","DTXSID6027686",4,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"239","product","AC.0100.010","liquid","f.chemical","DTXSID6027921",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"240","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"241","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",2,1,"point",0.01,0,NA,NA,NA,NA,NA
"242","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",3,1,"point",0.2,0,NA,NA,NA,NA,NA
"243","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",4,1,"point",0.2,0,NA,NA,NA,NA,NA
"244","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",5,1,"point",0.2,0,NA,NA,NA,NA,NA
"245","product","AC.0100.010","liquid","f.chemical","DTXSID6044222",6,1,"point",0.2,0,NA,NA,NA,NA,NA
"246","product","AC.0100.010","liquid","f.chemical","DTXSID6049640",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"247","product","AC.0100.010","liquid","f.chemical","DTXSID6049640",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"248","product","AC.0100.010","liquid","f.chemical","DTXSID7024665",1,1,"uniform",0.1,0.15,NA,NA,NA,NA,NA
"249","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"250","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",2,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"251","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",3,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"252","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",4,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"253","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",5,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"254","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",6,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"255","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",7,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"256","product","AC.0100.010","liquid","f.chemical","DTXSID7024742",8,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"257","product","AC.0100.010","liquid","f.chemical","DTXSID7027594",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"258","product","AC.0100.010","liquid","f.chemical","DTXSID7027594",2,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"259","product","AC.0100.010","liquid","f.chemical","DTXSID7027594",3,1,"point",0.8,0,NA,NA,NA,NA,NA
"260","product","AC.0100.010","liquid","f.chemical","DTXSID7027594",4,1,"point",0.1,0,NA,NA,NA,NA,NA
"261","product","AC.0100.010","liquid","f.chemical","DTXSID7027594",5,1,"point",0.1,0,NA,NA,NA,NA,NA
"262","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"263","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",2,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"264","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",3,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"265","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"266","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",5,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"267","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"268","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",7,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"269","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",8,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"270","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",9,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"271","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",10,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"272","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",11,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"273","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",12,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"274","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",13,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"275","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",14,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"276","product","AC.0100.010","liquid","f.chemical","DTXSID7027673",15,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"277","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"278","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"279","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"280","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"281","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"282","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"283","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",7,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"284","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",8,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"285","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",9,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"286","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",10,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"287","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",11,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"288","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",12,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"289","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",13,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"290","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",14,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"291","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",15,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"292","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",16,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"293","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",17,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"294","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",18,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"295","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",19,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"296","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",20,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"297","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",21,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"298","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",22,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"299","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",23,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"300","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",24,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"301","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",25,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"302","product","AC.0100.010","liquid","f.chemical","DTXSID7027700",26,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"303","product","AC.0100.010","liquid","f.chemical","DTXSID7035016",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"304","product","AC.0100.010","liquid","f.chemical","DTXSID7051216",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"305","product","AC.0100.010","liquid","f.chemical","DTXSID70889526",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"306","product","AC.0100.010","liquid","f.chemical","DTXSID70889526",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"307","product","AC.0100.010","liquid","f.chemical","DTXSID801009596",1,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"308","product","AC.0100.010","liquid","f.chemical","DTXSID801009596",2,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"309","product","AC.0100.010","liquid","f.chemical","DTXSID801009596",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"310","product","AC.0100.010","liquid","f.chemical","DTXSID801009596",4,1,"uniform",0.4,0.5,NA,NA,NA,NA,NA
"311","product","AC.0100.010","liquid","f.chemical","DTXSID8020597",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"312","product","AC.0100.010","liquid","f.chemical","DTXSID8021482",1,1,"uniform",0.15,0.2,NA,NA,NA,NA,NA
"313","product","AC.0100.010","liquid","f.chemical","DTXSID8021642",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"314","product","AC.0100.010","liquid","f.chemical","DTXSID8021642",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"315","product","AC.0100.010","liquid","f.chemical","DTXSID8021642",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"316","product","AC.0100.010","liquid","f.chemical","DTXSID8025917",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"317","product","AC.0100.010","liquid","f.chemical","DTXSID8026773",1,1,"uniform",0.02,0.04,NA,NA,NA,NA,NA
"318","product","AC.0100.010","liquid","f.chemical","DTXSID8026773",2,1,"uniform",0.02,0.04,NA,NA,NA,NA,NA
"319","product","AC.0100.010","liquid","f.chemical","DTXSID8026773",3,1,"uniform",0.02,0.04,NA,NA,NA,NA,NA
"320","product","AC.0100.010","liquid","f.chemical","DTXSID8026773",4,1,"uniform",0.02,0.04,NA,NA,NA,NA,NA
"321","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"322","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",2,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"323","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",3,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"324","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",4,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"325","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",5,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"326","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",6,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"327","product","AC.0100.010","liquid","f.chemical","DTXSID8028212",7,1,"uniform",0.08,0.09,NA,NA,NA,NA,NA
"328","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",1,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"329","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",2,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"330","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",3,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"331","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",4,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"332","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",5,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"333","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",6,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"334","product","AC.0100.010","liquid","f.chemical","DTXSID8028268",7,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"335","product","AC.0100.010","liquid","f.chemical","DTXSID8041246",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"336","product","AC.0100.010","liquid","f.chemical","DTXSID8041246",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"337","product","AC.0100.010","liquid","f.chemical","DTXSID8044256",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"338","product","AC.0100.010","liquid","f.chemical","DTXSID8044256",2,1,"point",0.177,0,NA,NA,NA,NA,NA
"339","product","AC.0100.010","liquid","f.chemical","DTXSID8046666",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"340","product","AC.0100.010","liquid","f.chemical","DTXSID80881399",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"341","product","AC.0100.010","liquid","f.chemical","DTXSID8094043",1,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"342","product","AC.0100.010","liquid","f.chemical","DTXSID9020584",1,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"343","product","AC.0100.010","liquid","f.chemical","DTXSID9020584",2,1,"uniform",0.07,0.13,NA,NA,NA,NA,NA
"344","product","AC.0100.010","liquid","f.chemical","DTXSID9020584",3,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"345","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"346","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"347","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"348","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"349","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",5,1,"uniform",0.03,0.05,NA,NA,NA,NA,NA
"350","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",6,1,"uniform",0.03,0.05,NA,NA,NA,NA,NA
"351","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",7,1,"uniform",0.03,0.05,NA,NA,NA,NA,NA
"352","product","AC.0100.010","liquid","f.chemical","DTXSID9020663",8,1,"uniform",0.03,0.05,NA,NA,NA,NA,NA
"353","product","AC.0100.010","liquid","f.chemical","DTXSID9021976",1,1,"uniform",0,0.7,NA,NA,NA,NA,NA
"354","product","AC.0100.010","liquid","f.chemical","DTXSID9021976",2,1,"uniform",0,0.7,NA,NA,NA,NA,NA
"355","product","AC.0100.010","liquid","f.chemical","DTXSID9021976",3,1,"uniform",0,0.7,NA,NA,NA,NA,NA
"356","product","AC.0100.010","liquid","f.chemical","DTXSID9021976",4,1,"uniform",0,0.7,NA,NA,NA,NA,NA
"357","product","AC.0100.010","liquid","f.chemical","DTXSID9022528",1,1,"uniform",0,0.06,NA,NA,NA,NA,NA
"358","product","AC.0100.010","liquid","f.chemical","DTXSID9022528",2,1,"uniform",0,0.06,NA,NA,NA,NA,NA
"359","product","AC.0100.010","liquid","f.chemical","DTXSID9022528",3,1,"uniform",0,0.06,NA,NA,NA,NA,NA
"360","product","AC.0100.010","liquid","f.chemical","DTXSID9022528",4,1,"uniform",0,0.06,NA,NA,NA,NA,NA
"361","product","AC.0100.010","liquid","f.chemical","DTXSID9029304",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"362","product","AC.0100.010","liquid","f.chemical","DTXSID9044663",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"363","product","AC.0100.010","liquid","f.chemical","DTXSID9044663",2,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"364","product","AC.0100.010","liquid","f.chemical","DTXSID9058735",1,1,"point",0.01,0,NA,NA,NA,NA,NA
"365","product","AC.0100.010","liquid","f.chemical","DTXSID90863747",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"366","product","AC.0200.010","liquid","f.chemical","DTXSID0021206",1,1,"uniform",0.01,0.02,NA,NA,NA,NA,NA
"367","product","AC.0200.010","liquid","f.chemical","DTXSID0028038",1,1,"point",0.1,0,NA,NA,NA,NA,NA
"368","product","AC.0200.010","liquid","f.chemical","DTXSID0049783",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"369","product","AC.0200.010","liquid","f.chemical","DTXSID1020140",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"370","product","AC.0200.010","liquid","f.chemical","DTXSID1020140",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"371","product","AC.0200.010","liquid","f.chemical","DTXSID1020514",1,1,"point",0.01,0,NA,NA,NA,NA,NA
"372","product","AC.0200.010","liquid","f.chemical","DTXSID1027718",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"373","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"374","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",2,1,"point",0.35,0,NA,NA,NA,NA,NA
"375","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",3,1,"point",0.4,0,NA,NA,NA,NA,NA
"376","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",4,1,"point",0.4,0,NA,NA,NA,NA,NA
"377","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",5,1,"point",0.4,0,NA,NA,NA,NA,NA
"378","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",6,1,"point",0.4,0,NA,NA,NA,NA,NA
"379","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",7,1,"point",0.4,0,NA,NA,NA,NA,NA
"380","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",8,1,"point",0.4,0,NA,NA,NA,NA,NA
"381","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",9,1,"point",0.4,0,NA,NA,NA,NA,NA
"382","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",10,1,"point",0.35,0,NA,NA,NA,NA,NA
"383","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",11,1,"point",0.35,0,NA,NA,NA,NA,NA
"384","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",12,1,"point",0.35,0,NA,NA,NA,NA,NA
"385","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",13,1,"point",0.45,0,NA,NA,NA,NA,NA
"386","product","AC.0200.010","liquid","f.chemical","DTXSID1049643",14,1,"point",0.35,0,NA,NA,NA,NA,NA
"387","product","AC.0200.010","liquid","f.chemical","DTXSID2020555",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"388","product","AC.0200.010","liquid","f.chemical","DTXSID2034259",1,1,"point",0.0014,0,NA,NA,NA,NA,NA
"389","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",1,1,"point",0.4,0,NA,NA,NA,NA,NA
"390","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",2,1,"point",0.4,0,NA,NA,NA,NA,NA
"391","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",3,1,"point",0.4,0,NA,NA,NA,NA,NA
"392","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",4,1,"point",0.4,0,NA,NA,NA,NA,NA
"393","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",5,1,"point",0.4,0,NA,NA,NA,NA,NA
"394","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",6,1,"point",0.4,0,NA,NA,NA,NA,NA
"395","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",7,1,"point",0.4,0,NA,NA,NA,NA,NA
"396","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",8,1,"point",0.3,0,NA,NA,NA,NA,NA
"397","product","AC.0200.010","liquid","f.chemical","DTXSID301012110",9,1,"point",0.4,0,NA,NA,NA,NA,NA
"398","product","AC.0200.010","liquid","f.chemical","DTXSID3020209",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"399","product","AC.0200.010","liquid","f.chemical","DTXSID3020209",2,1,"point",0.02,0,NA,NA,NA,NA,NA
"400","product","AC.0200.010","liquid","f.chemical","DTXSID3021271",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"401","product","AC.0200.010","liquid","f.chemical","DTXSID4020749",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"402","product","AC.0200.010","liquid","f.chemical","DTXSID4020749",2,1,"point",0.02,0,NA,NA,NA,NA,NA
"403","product","AC.0200.010","liquid","f.chemical","DTXSID4022527",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"404","product","AC.0200.010","liquid","f.chemical","DTXSID4022527",2,1,"point",0.02,0,NA,NA,NA,NA,NA
"405","product","AC.0200.010","liquid","f.chemical","DTXSID4022529",1,1,"point",0.12,0,NA,NA,NA,NA,NA
"406","product","AC.0200.010","liquid","f.chemical","DTXSID4022529",2,1,"point",0.12,0,NA,NA,NA,NA,NA
"407","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"408","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",2,1,"point",0.03,0,NA,NA,NA,NA,NA
"409","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",3,1,"point",0.03,0,NA,NA,NA,NA,NA
"410","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",4,1,"point",0.03,0,NA,NA,NA,NA,NA
"411","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",5,1,"point",0.03,0,NA,NA,NA,NA,NA
"412","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",6,1,"point",0.03,0,NA,NA,NA,NA,NA
"413","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",7,1,"point",0.03,0,NA,NA,NA,NA,NA
"414","product","AC.0200.010","liquid","f.chemical","DTXSID4027862",8,1,"point",0.1,0,NA,NA,NA,NA,NA
"415","product","AC.0200.010","liquid","f.chemical","DTXSID4031930",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"416","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"417","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"418","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"419","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"420","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"421","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",6,1,"point",0.24,0,NA,NA,NA,NA,NA
"422","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",7,1,"point",0.04,0,NA,NA,NA,NA,NA
"423","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",8,1,"point",0.04,0,NA,NA,NA,NA,NA
"424","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",9,1,"point",0.04,0,NA,NA,NA,NA,NA
"425","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",10,1,"point",0.04,0,NA,NA,NA,NA,NA
"426","product","AC.0200.010","liquid","f.chemical","DTXSID4041282",11,1,"point",0.04,0,NA,NA,NA,NA,NA
